timestamp,gas,rawAdc,deviceId,label,scenario
2025-11-24 06:53:47.118,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:53:48.917,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:53:50.877,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:53:52.837,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:53:54.779,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:53:56.750,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:53:58.640,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:54:00.451,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:54:02.174,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:54:03.946,15.86,196,esp8266-gas-01,1,normal_real
2025-11-24 06:54:05.802,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:54:07.633,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:54:09.397,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:54:11.127,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:54:12.888,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:54:14.558,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:54:16.261,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:54:18.001,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:54:19.754,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:54:21.690,15.86,196,esp8266-gas-01,1,normal_real
2025-11-24 06:54:23.321,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:54:25.015,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:54:26.758,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:54:28.500,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:54:30.199,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:54:31.887,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:54:33.565,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:54:35.357,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:54:37.099,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:54:38.788,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:54:40.546,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:54:42.277,15.86,196,esp8266-gas-01,1,normal_real
2025-11-24 06:54:44.041,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:54:45.766,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:54:47.479,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:54:49.181,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:54:50.884,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:54:52.625,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:54:54.305,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:54:56.086,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:54:57.826,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:54:59.534,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:55:01.204,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:55:02.879,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:55:04.651,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:55:06.395,15.86,196,esp8266-gas-01,1,normal_real
2025-11-24 06:55:08.063,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:55:09.817,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:55:11.772,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:55:13.517,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:55:15.207,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:55:16.888,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:55:18.509,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:55:20.177,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:55:21.852,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:55:23.683,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:55:25.404,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:55:27.127,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:55:28.947,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:55:30.736,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:55:32.479,15.62,194,esp8266-gas-01,0,normal_real
2025-11-24 06:55:34.157,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:55:35.883,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:55:37.865,15.74,195,esp8266-gas-01,1,normal_real
2025-11-24 06:55:39.714,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:55:41.503,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:55:43.253,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:55:45.019,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:55:46.730,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:55:48.427,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:55:50.055,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:55:51.876,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:55:53.719,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:55:55.462,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:55:57.152,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:55:58.890,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:56:00.668,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:56:02.396,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:56:04.154,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:56:05.927,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:56:07.714,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:56:09.513,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:56:11.187,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:56:12.886,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:56:14.742,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:56:16.466,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:56:18.149,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:56:20.825,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:56:22.593,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:56:24.243,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:56:25.963,15.74,195,esp8266-gas-01,0,normal_real
2025-11-24 06:56:27.845,15.98,197,esp8266-gas-01,0,normal_real
2025-11-24 06:56:29.550,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:56:31.263,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:56:32.994,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:56:34.723,15.98,197,esp8266-gas-01,0,normal_real
2025-11-24 06:56:36.444,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:56:38.303,15.98,197,esp8266-gas-01,0,normal_real
2025-11-24 06:56:40.018,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:56:41.815,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:56:43.520,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:56:45.186,15.86,196,esp8266-gas-01,0,normal_real
2025-11-24 06:56:46.875,15.98,197,esp8266-gas-01,0,normal_real
2025-11-24 06:56:48.612,15.98,197,esp8266-gas-01,0,normal_real
2025-11-24 06:56:50.329,15.98,197,esp8266-gas-01,0,normal_real
2025-11-24 06:56:52.006,16.11,198,esp8266-gas-01,0,normal_real
2025-11-24 06:56:53.720,16.11,198,esp8266-gas-01,0,normal_real
2025-11-24 06:56:55.460,16.23,199,esp8266-gas-01,0,normal_real
2025-11-24 06:56:57.193,16.23,199,esp8266-gas-01,0,normal_real
2025-11-24 06:56:58.945,16.23,199,esp8266-gas-01,0,normal_real
2025-11-24 06:57:00.682,16.23,199,esp8266-gas-01,0,normal_real
2025-11-24 06:57:02.515,16.23,199,esp8266-gas-01,0,normal_real
2025-11-24 06:57:04.203,16.23,199,esp8266-gas-01,0,normal_real
2025-11-24 06:57:05.927,16.35,200,esp8266-gas-01,0,normal_real
2025-11-24 06:57:07.617,16.35,200,esp8266-gas-01,0,normal_real
2025-11-24 06:57:09.293,16.35,200,esp8266-gas-01,0,normal_real
2025-11-24 06:57:10.956,16.35,200,esp8266-gas-01,0,normal_real
2025-11-24 06:57:12.580,16.35,200,esp8266-gas-01,0,normal_real
2025-11-24 06:57:14.337,16.35,200,esp8266-gas-01,0,normal_real
2025-11-24 06:57:16.040,16.35,200,esp8266-gas-01,0,normal_real
2025-11-24 06:57:17.768,16.35,200,esp8266-gas-01,0,normal_real
2025-11-24 06:57:22.562,16.35,200,esp8266-gas-01,0,normal_real
2025-11-24 06:57:24.295,16.48,201,esp8266-gas-01,0,normal_real
2025-11-24 06:57:26.004,16.23,199,esp8266-gas-01,0,normal_real
2025-11-24 06:57:27.703,16.23,199,esp8266-gas-01,0,normal_real
2025-11-24 06:57:29.368,16.23,199,esp8266-gas-01,0,normal_real
2025-11-24 06:57:31.069,16.35,200,esp8266-gas-01,0,normal_real
2025-11-24 06:57:32.889,16.35,200,esp8266-gas-01,0,normal_real
2025-11-24 06:57:34.615,16.35,200,esp8266-gas-01,0,normal_real
2025-11-24 06:57:36.319,16.35,200,esp8266-gas-01,1,normal_real
2025-11-24 06:57:38.012,16.48,201,esp8266-gas-01,0,normal_real
2025-11-24 06:57:39.764,16.48,201,esp8266-gas-01,0,normal_real
2025-11-24 06:57:41.449,16.48,201,esp8266-gas-01,0,normal_real
2025-11-24 06:57:43.141,16.48,201,esp8266-gas-01,0,normal_real
2025-11-24 06:57:44.916,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 06:57:46.649,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 06:57:48.359,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 06:57:50.213,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 06:57:51.950,16.11,198,esp8266-gas-01,0,normal_real
2025-11-24 06:57:53.849,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 06:57:55.775,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 06:57:57.839,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 06:57:59.978,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 06:58:01.788,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 06:58:03.669,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 06:58:05.440,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 06:58:07.121,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 06:58:08.883,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 06:58:10.794,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 06:58:12.732,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 06:58:14.535,17.1,206,esp8266-gas-01,0,normal_real
2025-11-24 06:58:16.300,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 06:58:18.161,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 06:58:19.875,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 06:58:21.677,17.1,206,esp8266-gas-01,0,normal_real
2025-11-24 06:58:23.407,17.22,207,esp8266-gas-01,1,normal_real
2025-11-24 06:58:25.189,17.1,206,esp8266-gas-01,0,normal_real
2025-11-24 06:58:26.897,17.22,207,esp8266-gas-01,1,normal_real
2025-11-24 06:58:28.721,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 06:58:30.718,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 06:58:32.450,17.1,206,esp8266-gas-01,0,normal_real
2025-11-24 06:58:34.242,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 06:58:35.987,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 06:58:37.766,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 06:58:39.492,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 06:58:41.165,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 06:58:42.899,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 06:58:44.745,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 06:58:46.814,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 06:58:48.814,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 06:58:50.577,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 06:58:52.429,17.35,208,esp8266-gas-01,0,normal_real
2025-11-24 06:58:54.329,17.35,208,esp8266-gas-01,0,normal_real
2025-11-24 06:58:55.999,17.35,208,esp8266-gas-01,0,normal_real
2025-11-24 06:58:57.854,17.47,209,esp8266-gas-01,0,normal_real
2025-11-24 06:58:59.540,17.47,209,esp8266-gas-01,0,normal_real
2025-11-24 06:59:01.333,17.47,209,esp8266-gas-01,0,normal_real
2025-11-24 06:59:02.980,17.47,209,esp8266-gas-01,0,normal_real
2025-11-24 06:59:04.736,17.47,209,esp8266-gas-01,0,normal_real
2025-11-24 06:59:06.486,17.47,209,esp8266-gas-01,0,normal_real
2025-11-24 06:59:08.223,17.47,209,esp8266-gas-01,0,normal_real
2025-11-24 06:59:09.965,17.47,209,esp8266-gas-01,0,normal_real
2025-11-24 06:59:11.788,17.47,209,esp8266-gas-01,1,normal_real
2025-11-24 06:59:13.777,17.47,209,esp8266-gas-01,0,normal_real
2025-11-24 06:59:15.564,17.47,209,esp8266-gas-01,0,normal_real
2025-11-24 06:59:17.369,17.47,209,esp8266-gas-01,0,normal_real
2025-11-24 06:59:19.202,17.47,209,esp8266-gas-01,0,normal_real
2025-11-24 06:59:21.000,17.47,209,esp8266-gas-01,0,normal_real
2025-11-24 06:59:22.817,17.35,208,esp8266-gas-01,0,normal_real
2025-11-24 06:59:24.558,17.47,209,esp8266-gas-01,0,normal_real
2025-11-24 06:59:26.346,17.35,208,esp8266-gas-01,0,normal_real
2025-11-24 06:59:28.087,17.47,209,esp8266-gas-01,0,normal_real
2025-11-24 06:59:29.854,17.35,208,esp8266-gas-01,0,normal_real
2025-11-24 06:59:31.724,17.35,208,esp8266-gas-01,0,normal_real
2025-11-24 06:59:33.459,17.35,208,esp8266-gas-01,0,normal_real
2025-11-24 06:59:35.203,17.47,209,esp8266-gas-01,0,normal_real
2025-11-24 06:59:37.014,17.35,208,esp8266-gas-01,0,normal_real
2025-11-24 06:59:38.998,17.47,209,esp8266-gas-01,0,normal_real
2025-11-24 06:59:40.829,17.47,209,esp8266-gas-01,0,normal_real
2025-11-24 06:59:42.587,17.35,208,esp8266-gas-01,0,normal_real
2025-11-24 06:59:44.365,17.35,208,esp8266-gas-01,0,normal_real
2025-11-24 06:59:46.106,17.35,208,esp8266-gas-01,0,normal_real
2025-11-24 06:59:47.927,17.35,208,esp8266-gas-01,0,normal_real
2025-11-24 06:59:49.682,17.35,208,esp8266-gas-01,0,normal_real
2025-11-24 06:59:51.418,17.35,208,esp8266-gas-01,0,normal_real
2025-11-24 06:59:53.085,17.35,208,esp8266-gas-01,0,normal_real
2025-11-24 06:59:54.953,17.35,208,esp8266-gas-01,0,normal_real
2025-11-24 06:59:56.825,17.35,208,esp8266-gas-01,1,normal_real
2025-11-24 06:59:58.613,17.35,208,esp8266-gas-01,0,normal_real
2025-11-24 07:00:00.354,17.35,208,esp8266-gas-01,0,normal_real
2025-11-24 07:00:02.057,17.35,208,esp8266-gas-01,1,normal_real
2025-11-24 07:00:04.107,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 07:00:06.329,17.35,208,esp8266-gas-01,0,normal_real
2025-11-24 07:00:08.012,17.35,208,esp8266-gas-01,0,normal_real
2025-11-24 07:00:09.973,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 07:00:11.903,17.1,206,esp8266-gas-01,0,normal_real
2025-11-24 07:00:14.887,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 07:00:16.845,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 07:00:18.758,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 07:00:20.574,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 07:00:22.303,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 07:00:24.231,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 07:00:26.028,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 07:00:27.993,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 07:00:29.995,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 07:00:31.959,17.1,206,esp8266-gas-01,0,normal_real
2025-11-24 07:00:34.006,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 07:00:35.847,17.1,206,esp8266-gas-01,0,normal_real
2025-11-24 07:00:37.660,17.1,206,esp8266-gas-01,0,normal_real
2025-11-24 07:00:39.446,17.22,207,esp8266-gas-01,1,normal_real
2025-11-24 07:00:41.301,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 07:00:43.276,17.22,207,esp8266-gas-01,1,normal_real
2025-11-24 07:00:45.269,17.1,206,esp8266-gas-01,0,normal_real
2025-11-24 07:00:47.206,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 07:00:48.981,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 07:00:50.946,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 07:00:52.848,17.1,206,esp8266-gas-01,0,normal_real
2025-11-24 07:00:55.344,17.1,206,esp8266-gas-01,0,normal_real
2025-11-24 07:00:57.284,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 07:00:59.179,17.1,206,esp8266-gas-01,0,normal_real
2025-11-24 07:01:00.954,17.1,206,esp8266-gas-01,0,normal_real
2025-11-24 07:01:02.976,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 07:01:05.157,17.1,206,esp8266-gas-01,0,normal_real
2025-11-24 07:01:07.434,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 07:01:12.331,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 07:01:14.192,17.22,207,esp8266-gas-01,0,normal_real
2025-11-24 07:01:16.332,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 07:01:18.596,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 07:01:20.410,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 07:01:22.233,16.97,205,esp8266-gas-01,1,normal_real
2025-11-24 07:01:23.961,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 07:01:25.763,16.97,205,esp8266-gas-01,1,normal_real
2025-11-24 07:01:27.632,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 07:01:29.335,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 07:01:31.060,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 07:01:32.885,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 07:01:34.655,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:01:39.277,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 07:01:41.215,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 07:01:43.109,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 07:01:44.919,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 07:01:46.885,16.35,200,esp8266-gas-01,0,normal_real
2025-11-24 07:01:48.995,16.97,205,esp8266-gas-01,1,normal_real
2025-11-24 07:01:51.097,16.85,204,esp8266-gas-01,1,normal_real
2025-11-24 07:01:53.209,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:01:55.395,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 07:01:57.270,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 07:01:59.043,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 07:02:00.982,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:02:02.926,16.85,204,esp8266-gas-01,1,normal_real
2025-11-24 07:02:04.782,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:02:06.886,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:02:08.941,16.97,205,esp8266-gas-01,0,normal_real
2025-11-24 07:02:10.933,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:02:13.002,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:02:14.900,16.48,201,esp8266-gas-01,0,normal_real
2025-11-24 07:02:16.867,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:02:18.898,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:02:21.198,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:02:22.996,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:02:25.333,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:02:27.483,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:02:29.200,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:02:31.141,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:02:33.046,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:02:35.544,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:02:37.374,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:02:39.194,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:02:41.074,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:02:43.008,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:02:45.030,16.85,204,esp8266-gas-01,1,normal_real
2025-11-24 07:02:46.904,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:02:48.840,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:02:50.604,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:02:52.364,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:02:54.168,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:02:55.987,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:02:57.792,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:02:59.910,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:03:01.869,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:03:03.945,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:03:05.864,16.85,204,esp8266-gas-01,1,normal_real
2025-11-24 07:03:07.654,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:03:09.346,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:03:11.078,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:03:12.953,16.48,201,esp8266-gas-01,0,normal_real
2025-11-24 07:03:14.978,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:03:16.873,16.48,201,esp8266-gas-01,0,normal_real
2025-11-24 07:03:18.799,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:03:20.543,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:03:22.484,16.48,201,esp8266-gas-01,0,normal_real
2025-11-24 07:03:24.277,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:03:26.110,16.6,202,esp8266-gas-01,0,normal_real
2025-11-24 07:03:28.085,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:03:29.851,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:03:31.674,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:03:33.327,16.85,204,esp8266-gas-01,1,normal_real
2025-11-24 07:03:35.080,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:03:39.495,16.6,202,esp8266-gas-01,0,normal_real
2025-11-24 07:03:41.385,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:03:43.122,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:03:44.894,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:03:46.774,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:03:48.614,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:03:50.394,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:03:52.608,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:03:54.277,16.85,204,esp8266-gas-01,0,normal_real
2025-11-24 07:03:56.054,16.85,204,esp8266-gas-01,0,normal_real
